blah,,,,,blah2,,,,,,,
QS1P3,Pad,P1,GFZ,Channel:,j90,Trace,Length:,530.085,Time,estimate:,2.735374519,
QS1P3,Pad,P1,GFZ,Channel:,j91,Trace,Length:,536.9241,Time,estimate:,2.770666029,
QS1P3,Pad,P1,GFZ,Channel:,j92,Trace,Length:,551.0268,Time,estimate:,2.843439577,
QS1P3,Pad,P1,GFZ,Channel:,j30,Trace,Length:,99.1049,Time,estimate:,0.511406695,
QS1P3,Pad,P1,GFZ,Channel:,j93,Trace,Length:,557.9903,Time,estimate:,2.879373022,
QS1P3,Pad,P1,GFZ,Channel:,j94,Trace,Length:,566.6111,Time,estimate:,2.923858561,
QS1P3,Pad,P1,GFZ,Channel:,j95,Trace,Length:,573.4501,Time,estimate:,2.959149554,
QS1P3,Pad,P1,GFZ,Channel:,j96,Trace,Length:,587.5529,Time,estimate:,3.031923618,
QS1P3,Pad,P1,GFZ,Channel:,j97,Trace,Length:,594.5163,Time,estimate:,3.067856548,
QS1P3,Pad,P1,GFZ,Channel:,j31,Trace,Length:,94.6141,Time,estimate:,0.488233016,
QS1P3,Pad,P1,GFZ,Channel:,j32,Trace,Length:,94.3339,Time,estimate:,0.486787112,
QS1P4,Pad,P1,GFZ,Channel:,j103,Trace,Length:,155.3300678,Time,estimate:,0.801542978,
QS1P4,Pad,P1,GFZ,Channel:,j94,Trace,Length:,116.1715228,Time,estimate:,0.599474845,
QS1P4,Pad,P1,GFZ,Channel:,j93,Trace,Length:,120.9391028,Time,estimate:,0.62407678,
QS1P4,Pad,P1,GFZ,Channel:,j92,Trace,Length:,124.2909376,Time,estimate:,0.641373107,
QS1P4,Pad,P1,GFZ,Channel:,j91,Trace,Length:,123.5833952,Time,estimate:,0.637722007,
QS1P4,Pad,P1,GFZ,Channel:,j90,Trace,Length:,127.6232398,Time,estimate:,0.658568641,
QS1P4,Pad,P1,GFZ,Channel:,j89,Trace,Length:,137.0810822,Time,estimate:,0.707373533,
QS1P4,Pad,P1,GFZ,Channel:,j88,Trace,Length:,145.1298088,Time,estimate:,0.748907026,
QS1P4,Pad,P1,GFZ,Channel:,j87,Trace,Length:,149.105874,Time,estimate:,0.769424542,
QS1P4,Pad,P1,GFZ,Channel:,j86,Trace,Length:,157.2788574,Time,estimate:,0.811599232,
QS1P4,Pad,P1,GFZ,Channel:,j85,Trace,Length:,166.8049496,Time,estimate:,0.86075631,
QS1P4,Pad,P1,GFZ,Channel:,j102,Trace,Length:,147.1296016,Time,estimate:,0.75922647,
QS1P4,Pad,P1,GFZ,Channel:,j84,Trace,Length:,174.7854264,Time,estimate:,0.901937617,
QS1P4,Pad,P1,GFZ,Channel:,j83,Trace,Length:,178.7482836,Time,estimate:,0.922386976,
QS1P4,Pad,P1,GFZ,Channel:,j82,Trace,Length:,186.934475,Time,estimate:,0.964629823,
QS1P4,Pad,P1,GFZ,Channel:,j81,Trace,Length:,196.3923174,Time,estimate:,1.013434715,
QS1P4,Pad,P1,GFZ,Channel:,j80,Trace,Length:,204.4689332,Time,estimate:,1.055112123,
QS1P4,Pad,P1,GFZ,Channel:,j79,Trace,Length:,208.472532,Time,estimate:,1.075771719,
QS1P4,Pad,P1,GFZ,Channel:,j78,Trace,Length:,216.6737602,Time,estimate:,1.11809216,
QS1P4,Pad,P1,GFZ,Channel:,j77,Trace,Length:,226.1594918,Time,estimate:,1.167040967,
QS1P4,Pad,P1,GFZ,Channel:,j76,Trace,Length:,234.2361076,Time,estimate:,1.208718376,
QS1P4,Pad,P1,GFZ,Channel:,j75,Trace,Length:,238.2397064,Time,estimate:,1.229377972,
QS1P4,Pad,P1,GFZ,Channel:,j101,Trace,Length:,140.216128,Time,estimate:,0.723551173,
QS1P4,Pad,P1,GFZ,Channel:,j74,Trace,Length:,246.4447446,Time,estimate:,1.271718073,
QS1P4,Pad,P1,GFZ,Channel:,j73,Trace,Length:,255.718945,Time,estimate:,1.319575325,
QS1P4,Pad,P1,GFZ,Channel:,j72,Trace,Length:,264.003282,Time,estimate:,1.362324628,
QS1P4,Pad,P1,GFZ,Channel:,j71,Trace,Length:,268.0068808,Time,estimate:,1.382984224,
QS1P4,Pad,P1,GFZ,Channel:,j70,Trace,Length:,276.208109,Time,estimate:,1.425304665,
QS1P4,Pad,P1,GFZ,Channel:,j69,Trace,Length:,285.6938406,Time,estimate:,1.474253472,
QS1P4,Pad,P1,GFZ,Channel:,j68,Trace,Length:,293.770812,Time,estimate:,1.515932716,
QS1P4,Pad,P1,GFZ,Channel:,j67,Trace,Length:,297.774741,Time,estimate:,1.536594016,
QS1P4,Pad,P1,GFZ,Channel:,j66,Trace,Length:,305.9752834,Time,estimate:,1.578910917,
