Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15
QS1P4,Pad,P1,GFZ,Channel:,j76,Actual,Channel:,28,Trace,Length:,803.64,Time,estimate:,4.146988461
QS1P4,Pad,P1,GFZ,Channel:,j75,Actual,Channel:,29,Trace,Length:,685.13,Time,estimate:,3.535446474
QS1P4,Pad,P1,GFZ,Channel:,j74,Actual,Channel:,30,Trace,Length:,567.975,Time,estimate:,2.930896634
QS1P4,Pad,P1,GFZ,Channel:,j73,Actual,Channel:,31,Trace,Length:,842.115,Time,estimate:,4.345529326
QS1P4,Pad,P1,GFZ,Channel:,j72,Actual,Channel:,32,Trace,Length:,723.61,Time,estimate:,3.734013141
QS1P4,Pad,P1,GFZ,Channel:,j71,Actual,Channel:,33,Trace,Length:,606.46,Time,estimate:,3.129489102
QS1P4,Pad,P1,GFZ,Channel:,j70,Actual,Channel:,34,Trace,Length:,880.605,Time,estimate:,4.544147596
QS1P4,Pad,P1,GFZ,Channel:,j69,Actual,Channel:,35,Trace,Length:,762.1,Time,estimate:,3.93263141
QS1P4,Pad,P1,GFZ,Channel:,j68,Actual,Channel:,36,Trace,Length:,644.955,Time,estimate:,3.328133173
QS1P4,Pad,P1,GFZ,Channel:,j67,Actual,Channel:,37,Trace,Length:,919.1,Time,estimate:,4.742791666
QS1P4,Pad,P1,GFZ,Channel:,j66,Actual,Channel:,38,Trace,Length:,800.6,Time,estimate:,4.131301282
QS1P4,Pad,P1,GFZ,Channel:,j65,Actual,Channel:,39,Trace,Length:,683.455,Time,estimate:,3.526803044
QS1P4,Pad,P1,GFZ,Channel:,j64,Actual,Channel:,40,Trace,Length:,957.605,Time,estimate:,4.941487339
QS1P4,Pad,P1,GFZ,Channel:,j63,Actual,Channel:,41,Trace,Length:,839.11,Time,estimate:,4.330022756
QS1P4,Pad,P1,GFZ,Channel:,j62,Actual,Channel:,42,Trace,Length:,721.965,Time,estimate:,3.725524519
QS1P4,Pad,P1,GFZ,Channel:,j61,Actual,Channel:,43,Trace,Length:,996.115,Time,estimate:,5.140208813
QS1P4,Pad,P1,GFZ,Channel:,j60,Actual,Channel:,44,Trace,Length:,877.62,Time,estimate:,4.52874423
QS1P4,Pad,P1,GFZ,Channel:,j59,Actual,Channel:,45,Trace,Length:,760.475,Time,estimate:,3.924245993
QS1P4,Pad,P1,GFZ,Channel:,j58,Actual,Channel:,46,Trace,Length:,1034.63,Time,estimate:,5.338956089
QS1P4,Pad,P1,GFZ,Channel:,j57,Actual,Channel:,47,Trace,Length:,916.135,Time,estimate:,4.727491506
QS1P4,Pad,P1,GFZ,Channel:,j56,Actual,Channel:,48,Trace,Length:,798.995,Time,estimate:,4.12301907
QS1P4,Pad,P1,GFZ,Channel:,j55,Actual,Channel:,49,Trace,Length:,1073.145,Time,estimate:,5.537703365
QS1P4,Pad,P1,GFZ,Channel:,j54,Actual,Channel:,50,Trace,Length:,954.655,Time,estimate:,4.926264583
QS1P4,Pad,P1,GFZ,Channel:,j53,Actual,Channel:,51,Trace,Length:,837.515,Time,estimate:,4.321792147
QS2P1,Pad,P1,GFZ,Channel:,j78,Actual,Channel:,1,Trace,Length:,833.91,Time,estimate:,4.303189423
QS2P1,Pad,P1,GFZ,Channel:,j77,Actual,Channel:,2,Trace,Length:,578.665,Time,estimate:,2.986059775
QS2P1,Pad,P1,GFZ,Channel:,j76,Actual,Channel:,3,Trace,Length:,832.84,Time,estimate:,4.297667948
QS2P1,Pad,P1,GFZ,Channel:,j75,Actual,Channel:,4,Trace,Length:,530.11,Time,estimate:,2.735503525
QS2P1,Pad,P1,GFZ,Channel:,j74,Actual,Channel:,5,Trace,Length:,785.14,Time,estimate:,4.051523717
QS2P1,Pad,P1,GFZ,Channel:,j73,Actual,Channel:,6,Trace,Length:,483.43,Time,estimate:,2.494622756
QS2P1,Pad,P1,GFZ,Channel:,j72,Actual,Channel:,7,Trace,Length:,739.695,Time,estimate:,3.817015865
QS2P1,Pad,P1,GFZ,Channel:,j71,Actual,Channel:,8,Trace,Length:,439.485,Time,estimate:,2.267855288
QS2P1,Pad,P1,GFZ,Channel:,j70,Actual,Channel:,9,Trace,Length:,697.595,Time,estimate:,3.59976907
QS2P1,Pad,P1,GFZ,Channel:,j69,Actual,Channel:,10,Trace,Length:,399.14,Time,estimate:,2.059664743
QS2P1,Pad,P1,GFZ,Channel:,j68,Actual,Channel:,11,Trace,Length:,659.885,Time,estimate:,3.405175801
QS2P1,Pad,P1,GFZ,Channel:,j67,Actual,Channel:,12,Trace,Length:,365.58,Time,estimate:,1.886486538
QS2P1,Pad,P1,GFZ,Channel:,j66,Actual,Channel:,13,Trace,Length:,631.195,Time,estimate:,3.257128044
QS2P1,Pad,P1,GFZ,Channel:,j65,Actual,Channel:,14,Trace,Length:,342.525,Time,estimate:,1.767516827
QS2P1,Pad,P1,GFZ,Channel:,j64,Actual,Channel:,15,Trace,Length:,614.49,Time,estimate:,3.170925961
QS2P1,Pad,P1,GFZ,Channel:,j63,Actual,Channel:,16,Trace,Length:,332.76,Time,estimate:,1.717126923
QS2P1,Pad,P1,GFZ,Channel:,j62,Actual,Channel:,17,Trace,Length:,612.05,Time,estimate:,3.158334936
QS2P1,Pad,P1,GFZ,Channel:,j61,Actual,Channel:,18,Trace,Length:,337.75,Time,estimate:,1.742876602
QS2P1,Pad,P1,GFZ,Channel:,j60,Actual,Channel:,19,Trace,Length:,624.285,Time,estimate:,3.221470673
QS2P1,Pad,P1,GFZ,Channel:,j59,Actual,Channel:,20,Trace,Length:,356.775,Time,estimate:,1.841050481
QS2P1,Pad,P1,GFZ,Channel:,j58,Actual,Channel:,21,Trace,Length:,649.45,Time,estimate:,3.351328525
QS2P1,Pad,P1,GFZ,Channel:,j57,Actual,Channel:,22,Trace,Length:,385.85,Time,estimate:,1.991084936
QS2P1,Pad,P1,GFZ,Channel:,j56,Actual,Channel:,23,Trace,Length:,681.145,Time,estimate:,3.514882852
QS2P1,Pad,P1,GFZ,Channel:,j55,Actual,Channel:,24,Trace,Length:,420.45,Time,estimate:,2.169629807
QS2P1,Pad,P1,GFZ,Channel:,j54,Actual,Channel:,25,Trace,Length:,718.125,Time,estimate:,3.705709134
QS2P1,Pad,P1,GFZ,Channel:,j53,Actual,Channel:,26,Trace,Length:,459.385,Time,estimate:,2.370544391
QS2P1,Pad,P1,GFZ,Channel:,j52,Actual,Channel:,27,Trace,Length:,758.67,Time,estimate:,3.91493173
QS2P1,Pad,P1,GFZ,Channel:,j51,Actual,Channel:,28,Trace,Length:,501.27,Time,estimate:,2.58668173
QS2P1,Pad,P1,GFZ,Channel:,j50,Actual,Channel:,29,Trace,Length:,800.565,Time,estimate:,4.131120673
QS2P1,Pad,P1,GFZ,Channel:,j49,Actual,Channel:,30,Trace,Length:,542.895,Time,estimate:,2.801477404
QS2P2,Pad,P1,GFZ,Channel:,j49,Actual,Channel:,1,Trace,Length:,833.91,Time,estimate:,4.303189423
QS2P2,Pad,P1,GFZ,Channel:,j50,Actual,Channel:,2,Trace,Length:,578.665,Time,estimate:,2.986059775
QS2P2,Pad,P1,GFZ,Channel:,j51,Actual,Channel:,3,Trace,Length:,832.84,Time,estimate:,4.297667948
QS2P2,Pad,P1,GFZ,Channel:,j52,Actual,Channel:,4,Trace,Length:,530.11,Time,estimate:,2.735503525
QS2P2,Pad,P1,GFZ,Channel:,j53,Actual,Channel:,5,Trace,Length:,785.14,Time,estimate:,4.051523717
QS2P2,Pad,P1,GFZ,Channel:,j54,Actual,Channel:,6,Trace,Length:,483.43,Time,estimate:,2.494622756
QS2P2,Pad,P1,GFZ,Channel:,j55,Actual,Channel:,7,Trace,Length:,739.695,Time,estimate:,3.817015865
QS2P2,Pad,P1,GFZ,Channel:,j56,Actual,Channel:,8,Trace,Length:,439.485,Time,estimate:,2.267855288
QS2P2,Pad,P1,GFZ,Channel:,j57,Actual,Channel:,9,Trace,Length:,697.595,Time,estimate:,3.59976907
QS2P2,Pad,P1,GFZ,Channel:,j58,Actual,Channel:,10,Trace,Length:,399.14,Time,estimate:,2.059664743
QS2P2,Pad,P1,GFZ,Channel:,j59,Actual,Channel:,11,Trace,Length:,659.885,Time,estimate:,3.405175801
QS2P2,Pad,P1,GFZ,Channel:,j60,Actual,Channel:,12,Trace,Length:,365.58,Time,estimate:,1.886486538
QS2P2,Pad,P1,GFZ,Channel:,j61,Actual,Channel:,13,Trace,Length:,631.195,Time,estimate:,3.257128044
QS2P2,Pad,P1,GFZ,Channel:,j62,Actual,Channel:,14,Trace,Length:,342.525,Time,estimate:,1.767516827
QS2P2,Pad,P1,GFZ,Channel:,j63,Actual,Channel:,15,Trace,Length:,614.49,Time,estimate:,3.170925961
QS2P2,Pad,P1,GFZ,Channel:,j64,Actual,Channel:,16,Trace,Length:,332.76,Time,estimate:,1.717126923
QS2P2,Pad,P1,GFZ,Channel:,j65,Actual,Channel:,17,Trace,Length:,612.05,Time,estimate:,3.158334936
QS2P2,Pad,P1,GFZ,Channel:,j66,Actual,Channel:,18,Trace,Length:,337.75,Time,estimate:,1.742876602
QS2P2,Pad,P1,GFZ,Channel:,j67,Actual,Channel:,19,Trace,Length:,624.285,Time,estimate:,3.221470673
QS2P2,Pad,P1,GFZ,Channel:,j68,Actual,Channel:,20,Trace,Length:,356.775,Time,estimate:,1.841050481
QS2P2,Pad,P1,GFZ,Channel:,j69,Actual,Channel:,21,Trace,Length:,649.45,Time,estimate:,3.351328525
QS2P2,Pad,P1,GFZ,Channel:,j70,Actual,Channel:,22,Trace,Length:,385.85,Time,estimate:,1.991084936
QS2P2,Pad,P1,GFZ,Channel:,j71,Actual,Channel:,23,Trace,Length:,681.145,Time,estimate:,3.514882852
QS2P2,Pad,P1,GFZ,Channel:,j72,Actual,Channel:,24,Trace,Length:,420.45,Time,estimate:,2.169629807
QS2P2,Pad,P1,GFZ,Channel:,j73,Actual,Channel:,25,Trace,Length:,718.125,Time,estimate:,3.705709134
QS2P2,Pad,P1,GFZ,Channel:,j74,Actual,Channel:,26,Trace,Length:,459.385,Time,estimate:,2.370544391
QS2P2,Pad,P1,GFZ,Channel:,j75,Actual,Channel:,27,Trace,Length:,758.67,Time,estimate:,3.91493173
QS2P2,Pad,P1,GFZ,Channel:,j76,Actual,Channel:,28,Trace,Length:,501.27,Time,estimate:,2.58668173
QS2P2,Pad,P1,GFZ,Channel:,j77,Actual,Channel:,29,Trace,Length:,800.565,Time,estimate:,4.131120673
QS2P2,Pad,P1,GFZ,Channel:,j78,Actual,Channel:,30,Trace,Length:,542.895,Time,estimate:,2.801477404
QS2P3,Pad,P1,GFZ,Channel:,j42,Actual,Channel:,1,Trace,Length:,989.19,Time,estimate:,5.104474038
QS2P3,Pad,P1,GFZ,Channel:,j43,Actual,Channel:,2,Trace,Length:,727.81,Time,estimate:,3.755686217
QS2P3,Pad,P1,GFZ,Channel:,j44,Actual,Channel:,3,Trace,Length:,455.075,Time,estimate:,2.348303686
QS2P3,Pad,P1,GFZ,Channel:,j45,Actual,Channel:,4,Trace,Length:,992.41,Time,estimate:,5.121090063
QS2P3,Pad,P1,GFZ,Channel:,j46,Actual,Channel:,5,Trace,Length:,700.895,Time,estimate:,3.616797916
QS2P3,Pad,P1,GFZ,Channel:,j47,Actual,Channel:,6,Trace,Length:,410.77,Time,estimate:,2.119678525
QS2P3,Pad,P1,GFZ,Channel:,j48,Actual,Channel:,7,Trace,Length:,948.24,Time,estimate:,4.893161538
QS2P3,Pad,P1,GFZ,Channel:,j49,Actual,Channel:,8,Trace,Length:,656.875,Time,estimate:,3.389643429
QS2P3,Pad,P1,GFZ,Channel:,j50,Actual,Channel:,9,Trace,Length:,366.94,Time,estimate:,1.893504487
QS2P3,Pad,P1,GFZ,Channel:,j51,Actual,Channel:,10,Trace,Length:,904.62,Time,estimate:,4.668071153
QS2P3,Pad,P1,GFZ,Channel:,j52,Actual,Channel:,11,Trace,Length:,613.185,Time,estimate:,3.164191827
QS2P3,Pad,P1,GFZ,Channel:,j53,Actual,Channel:,12,Trace,Length:,323.115,Time,estimate:,1.66735625
QS2P3,Pad,P1,GFZ,Channel:,j54,Actual,Channel:,13,Trace,Length:,860.8,Time,estimate:,4.441948717
QS2P3,Pad,P1,GFZ,Channel:,j55,Actual,Channel:,14,Trace,Length:,569.225,Time,estimate:,2.937346955
QS2P3,Pad,P1,GFZ,Channel:,j56,Actual,Channel:,15,Trace,Length:,279.505,Time,estimate:,1.442317468
QS2P3,Pad,P1,GFZ,Channel:,j57,Actual,Channel:,16,Trace,Length:,817.93,Time,estimate:,4.220728525
QS2P3,Pad,P1,GFZ,Channel:,j58,Actual,Channel:,17,Trace,Length:,528.22,Time,estimate:,2.725750641
QS2P3,Pad,P1,GFZ,Channel:,j59,Actual,Channel:,18,Trace,Length:,240.79,Time,estimate:,1.242538141
QS2P3,Pad,P1,GFZ,Channel:,j60,Actual,Channel:,19,Trace,Length:,782.045,Time,estimate:,4.035552724
QS2P3,Pad,P1,GFZ,Channel:,j61,Actual,Channel:,20,Trace,Length:,495.815,Time,estimate:,2.558532532
QS2P3,Pad,P1,GFZ,Channel:,j62,Actual,Channel:,21,Trace,Length:,212.62,Time,estimate:,1.097173718
QS2P3,Pad,P1,GFZ,Channel:,j63,Actual,Channel:,22,Trace,Length:,758.94,Time,estimate:,3.916325
QS2P3,Pad,P1,GFZ,Channel:,j64,Actual,Channel:,23,Trace,Length:,478.6,Time,estimate:,2.469698718
QS2P3,Pad,P1,GFZ,Channel:,j65,Actual,Channel:,24,Trace,Length:,202.025,Time,estimate:,1.042500801
QS2P3,Pad,P1,GFZ,Channel:,j66,Actual,Channel:,25,Trace,Length:,755.475,Time,estimate:,3.898444711
QS2P3,Pad,P1,GFZ,Channel:,j67,Actual,Channel:,26,Trace,Length:,482.465,Time,estimate:,2.489643109
QS2P3,Pad,P1,GFZ,Channel:,j68,Actual,Channel:,27,Trace,Length:,213.055,Time,estimate:,1.099418429
QS2P3,Pad,P1,GFZ,Channel:,j69,Actual,Channel:,28,Trace,Length:,773.16,Time,estimate:,3.989703846
QS2P3,Pad,P1,GFZ,Channel:,j70,Actual,Channel:,29,Trace,Length:,505.395,Time,estimate:,2.607967788
QS2P3,Pad,P1,GFZ,Channel:,j71,Actual,Channel:,30,Trace,Length:,240.115,Time,estimate:,1.239054968
QS2P3,Pad,P1,GFZ,Channel:,j72,Actual,Channel:,31,Trace,Length:,803.275,Time,estimate:,4.145104967
QS2P3,Pad,P1,GFZ,Channel:,j73,Actual,Channel:,32,Trace,Length:,538.27,Time,estimate:,2.777611218
QS2P3,Pad,P1,GFZ,Channel:,j74,Actual,Channel:,33,Trace,Length:,275.2,Time,estimate:,1.420102564
QS2P3,Pad,P1,GFZ,Channel:,j75,Actual,Channel:,34,Trace,Length:,840.13,Time,estimate:,4.335286217
QS2P3,Pad,P1,GFZ,Channel:,j76,Actual,Channel:,35,Trace,Length:,576.555,Time,estimate:,2.975171634
QS2P3,Pad,P1,GFZ,Channel:,j77,Actual,Channel:,36,Trace,Length:,314,Time,estimate:,1.620320513
QS2P3,Pad,P1,GFZ,Channel:,j78,Actual,Channel:,37,Trace,Length:,879.185,Time,estimate:,4.536820031
QS2P3,Pad,P1,GFZ,Channel:,j79,Actual,Channel:,38,Trace,Length:,615.65,Time,estimate:,3.176911859
QS2P3,Pad,P1,GFZ,Channel:,j80,Actual,Channel:,39,Trace,Length:,353.615,Time,estimate:,1.82474407
QS2P3,Pad,P1,GFZ,Channel:,j81,Actual,Channel:,40,Trace,Length:,918.505,Time,estimate:,4.739721314
QS2P3,Pad,P1,GFZ,Channel:,j82,Actual,Channel:,41,Trace,Length:,654.585,Time,estimate:,3.377826442
QS2P3,Pad,P1,GFZ,Channel:,j83,Actual,Channel:,42,Trace,Length:,392.075,Time,estimate:,2.023207532
QS2P3,Pad,P1,GFZ,Channel:,j84,Actual,Channel:,43,Trace,Length:,957.15,Time,estimate:,4.939139422
QS2P3,Pad,P1,GFZ,Channel:,j85,Actual,Channel:,44,Trace,Length:,693.775,Time,estimate:,3.580056891
QS2P3,Pad,P1,GFZ,Channel:,j86,Actual,Channel:,45,Trace,Length:,431.805,Time,estimate:,2.228224519
QS2P4,Pad,P1,GFZ,Channel:,j85,Actual,Channel:,1,Trace,Length:,989.19,Time,estimate:,5.104474038
QS2P4,Pad,P1,GFZ,Channel:,j84,Actual,Channel:,2,Trace,Length:,727.81,Time,estimate:,3.755686217
QS2P4,Pad,P1,GFZ,Channel:,j83,Actual,Channel:,3,Trace,Length:,455.075,Time,estimate:,2.348303686
QS2P4,Pad,P1,GFZ,Channel:,j82,Actual,Channel:,4,Trace,Length:,992.41,Time,estimate:,5.121090063
QS2P4,Pad,P1,GFZ,Channel:,j81,Actual,Channel:,5,Trace,Length:,700.895,Time,estimate:,3.616797916
QS2P4,Pad,P1,GFZ,Channel:,j80,Actual,Channel:,6,Trace,Length:,410.77,Time,estimate:,2.119678525
QS2P4,Pad,P1,GFZ,Channel:,j79,Actual,Channel:,7,Trace,Length:,948.24,Time,estimate:,4.893161538
QS2P4,Pad,P1,GFZ,Channel:,j78,Actual,Channel:,8,Trace,Length:,656.875,Time,estimate:,3.389643429
QS2P4,Pad,P1,GFZ,Channel:,j77,Actual,Channel:,9,Trace,Length:,366.94,Time,estimate:,1.893504487
QS2P4,Pad,P1,GFZ,Channel:,j76,Actual,Channel:,10,Trace,Length:,904.62,Time,estimate:,4.668071153
QS2P4,Pad,P1,GFZ,Channel:,j75,Actual,Channel:,11,Trace,Length:,613.185,Time,estimate:,3.164191827
QS2P4,Pad,P1,GFZ,Channel:,j74,Actual,Channel:,12,Trace,Length:,323.115,Time,estimate:,1.66735625
QS2P4,Pad,P1,GFZ,Channel:,j73,Actual,Channel:,13,Trace,Length:,860.8,Time,estimate:,4.441948717
QS2P4,Pad,P1,GFZ,Channel:,j72,Actual,Channel:,14,Trace,Length:,569.225,Time,estimate:,2.937346955
QS2P4,Pad,P1,GFZ,Channel:,j71,Actual,Channel:,15,Trace,Length:,279.505,Time,estimate:,1.442317468
QS2P4,Pad,P1,GFZ,Channel:,j70,Actual,Channel:,16,Trace,Length:,817.93,Time,estimate:,4.220728525
QS2P4,Pad,P1,GFZ,Channel:,j69,Actual,Channel:,17,Trace,Length:,528.22,Time,estimate:,2.725750641
QS2P4,Pad,P1,GFZ,Channel:,j68,Actual,Channel:,18,Trace,Length:,240.79,Time,estimate:,1.242538141
QS2P4,Pad,P1,GFZ,Channel:,j67,Actual,Channel:,19,Trace,Length:,782.045,Time,estimate:,4.035552724
QS2P4,Pad,P1,GFZ,Channel:,j66,Actual,Channel:,20,Trace,Length:,495.815,Time,estimate:,2.558532532
QS2P4,Pad,P1,GFZ,Channel:,j65,Actual,Channel:,21,Trace,Length:,212.62,Time,estimate:,1.097173718
QS2P4,Pad,P1,GFZ,Channel:,j64,Actual,Channel:,22,Trace,Length:,758.94,Time,estimate:,3.916325
QS2P4,Pad,P1,GFZ,Channel:,j63,Actual,Channel:,23,Trace,Length:,478.6,Time,estimate:,2.469698718
QS2P4,Pad,P1,GFZ,Channel:,j62,Actual,Channel:,24,Trace,Length:,202.025,Time,estimate:,1.042500801
QS2P4,Pad,P1,GFZ,Channel:,j61,Actual,Channel:,25,Trace,Length:,755.475,Time,estimate:,3.898444711
QS2P4,Pad,P1,GFZ,Channel:,j60,Actual,Channel:,26,Trace,Length:,482.465,Time,estimate:,2.489643109
QS2P4,Pad,P1,GFZ,Channel:,j59,Actual,Channel:,27,Trace,Length:,213.055,Time,estimate:,1.099418429
QS2P4,Pad,P1,GFZ,Channel:,j58,Actual,Channel:,28,Trace,Length:,773.16,Time,estimate:,3.989703846
QS2P4,Pad,P1,GFZ,Channel:,j57,Actual,Channel:,29,Trace,Length:,505.395,Time,estimate:,2.607967788
QS2P4,Pad,P1,GFZ,Channel:,j56,Actual,Channel:,30,Trace,Length:,240.115,Time,estimate:,1.239054968
QS2P4,Pad,P1,GFZ,Channel:,j55,Actual,Channel:,31,Trace,Length:,803.275,Time,estimate:,4.145104967
QS2P4,Pad,P1,GFZ,Channel:,j54,Actual,Channel:,32,Trace,Length:,538.27,Time,estimate:,2.777611218
QS2P4,Pad,P1,GFZ,Channel:,j53,Actual,Channel:,33,Trace,Length:,275.2,Time,estimate:,1.420102564
QS2P4,Pad,P1,GFZ,Channel:,j52,Actual,Channel:,34,Trace,Length:,840.13,Time,estimate:,4.335286217
QS2P4,Pad,P1,GFZ,Channel:,j51,Actual,Channel:,35,Trace,Length:,576.555,Time,estimate:,2.975171634
QS2P4,Pad,P1,GFZ,Channel:,j50,Actual,Channel:,36,Trace,Length:,314,Time,estimate:,1.620320513
QS2P4,Pad,P1,GFZ,Channel:,j49,Actual,Channel:,37,Trace,Length:,879.185,Time,estimate:,4.536820031
QS2P4,Pad,P1,GFZ,Channel:,j48,Actual,Channel:,38,Trace,Length:,615.65,Time,estimate:,3.176911859
QS2P4,Pad,P1,GFZ,Channel:,j47,Actual,Channel:,39,Trace,Length:,353.615,Time,estimate:,1.82474407
QS2P4,Pad,P1,GFZ,Channel:,j46,Actual,Channel:,40,Trace,Length:,918.505,Time,estimate:,4.739721314
QS2P4,Pad,P1,GFZ,Channel:,j45,Actual,Channel:,41,Trace,Length:,654.585,Time,estimate:,3.377826442
QS2P4,Pad,P1,GFZ,Channel:,j44,Actual,Channel:,42,Trace,Length:,392.075,Time,estimate:,2.023207532
QS2P4,Pad,P1,GFZ,Channel:,j43,Actual,Channel:,43,Trace,Length:,957.15,Time,estimate:,4.939139422
QS2P4,Pad,P1,GFZ,Channel:,j42,Actual,Channel:,44,Trace,Length:,693.775,Time,estimate:,3.580056891
QS2P4,Pad,P1,GFZ,Channel:,j41,Actual,Channel:,45,Trace,Length:,431.805,Time,estimate:,2.228224519
QS3P1,Pad,P1,GFZ,Channel:,j96,Actual,Channel:,1,Trace,Length:,907.13,Time,estimate:,4.681023397
QS3P1,Pad,P1,GFZ,Channel:,j95,Actual,Channel:,2,Trace,Length:,610.115,Time,estimate:,3.148349839
QS3P1,Pad,P1,GFZ,Channel:,j94,Actual,Channel:,3,Trace,Length:,871.71,Time,estimate:,4.498247115
QS3P1,Pad,P1,GFZ,Channel:,j93,Actual,Channel:,4,Trace,Length:,576.57,Time,estimate:,2.975249038
QS3P1,Pad,P1,GFZ,Channel:,j92,Actual,Channel:,5,Trace,Length:,839.895,Time,estimate:,4.334073557
QS3P1,Pad,P1,GFZ,Channel:,j91,Actual,Channel:,6,Trace,Length:,547.41,Time,estimate:,2.824775961
QS3P1,Pad,P1,GFZ,Channel:,j90,Actual,Channel:,7,Trace,Length:,813.365,Time,estimate:,4.197171955
QS3P1,Pad,P1,GFZ,Channel:,j89,Actual,Channel:,8,Trace,Length:,523.79,Time,estimate:,2.702890705
QS3P1,Pad,P1,GFZ,Channel:,j88,Actual,Channel:,9,Trace,Length:,793.43,Time,estimate:,4.094302243
QS3P1,Pad,P1,GFZ,Channel:,j87,Actual,Channel:,10,Trace,Length:,507.725,Time,estimate:,2.619991186
QS3P1,Pad,P1,GFZ,Channel:,j86,Actual,Channel:,11,Trace,Length:,781.47,Time,estimate:,4.032585576
QS3P1,Pad,P1,GFZ,Channel:,j85,Actual,Channel:,12,Trace,Length:,500.14,Time,estimate:,2.580850641
QS3P1,Pad,P1,GFZ,Channel:,j84,Actual,Channel:,13,Trace,Length:,778.37,Time,estimate:,4.016588782
QS3P1,Pad,P1,GFZ,Channel:,j83,Actual,Channel:,14,Trace,Length:,501.575,Time,estimate:,2.588255609
QS3P1,Pad,P1,GFZ,Channel:,j82,Actual,Channel:,15,Trace,Length:,784.325,Time,estimate:,4.047318108
QS3P1,Pad,P1,GFZ,Channel:,j81,Actual,Channel:,16,Trace,Length:,511.965,Time,estimate:,2.641870673
QS3P1,Pad,P1,GFZ,Channel:,j80,Actual,Channel:,17,Trace,Length:,797.81,Time,estimate:,4.116904166
QS3P1,Pad,P1,GFZ,Channel:,j79,Actual,Channel:,18,Trace,Length:,528.465,Time,estimate:,2.727014904
QS3P1,Pad,P1,GFZ,Channel:,j78,Actual,Channel:,19,Trace,Length:,817.935,Time,estimate:,4.220754326
QS3P1,Pad,P1,GFZ,Channel:,j77,Actual,Channel:,20,Trace,Length:,552.515,Time,estimate:,2.85111907
QS3P1,Pad,P1,GFZ,Channel:,j76,Actual,Channel:,21,Trace,Length:,844.74,Time,estimate:,4.359074999
QS3P1,Pad,P1,GFZ,Channel:,j75,Actual,Channel:,22,Trace,Length:,580.775,Time,estimate:,2.996947916
QS3P1,Pad,P1,GFZ,Channel:,j74,Actual,Channel:,23,Trace,Length:,873.615,Time,estimate:,4.508077403
QS3P1,Pad,P1,GFZ,Channel:,j73,Actual,Channel:,24,Trace,Length:,610.105,Time,estimate:,3.148298237
QS3P2,Pad,P1,GFZ,Channel:,j73,Actual,Channel:,1,Trace,Length:,907.13,Time,estimate:,4.681023397
QS3P2,Pad,P1,GFZ,Channel:,j74,Actual,Channel:,2,Trace,Length:,610.115,Time,estimate:,3.148349839
QS3P2,Pad,P1,GFZ,Channel:,j75,Actual,Channel:,3,Trace,Length:,871.71,Time,estimate:,4.498247115
QS3P2,Pad,P1,GFZ,Channel:,j76,Actual,Channel:,4,Trace,Length:,576.57,Time,estimate:,2.975249038
QS3P2,Pad,P1,GFZ,Channel:,j77,Actual,Channel:,5,Trace,Length:,839.895,Time,estimate:,4.334073557
QS3P2,Pad,P1,GFZ,Channel:,j78,Actual,Channel:,6,Trace,Length:,547.41,Time,estimate:,2.824775961
QS3P2,Pad,P1,GFZ,Channel:,j79,Actual,Channel:,7,Trace,Length:,813.365,Time,estimate:,4.197171955
QS3P2,Pad,P1,GFZ,Channel:,j80,Actual,Channel:,8,Trace,Length:,523.79,Time,estimate:,2.702890705
QS3P2,Pad,P1,GFZ,Channel:,j81,Actual,Channel:,9,Trace,Length:,793.43,Time,estimate:,4.094302243
QS3P2,Pad,P1,GFZ,Channel:,j82,Actual,Channel:,10,Trace,Length:,507.725,Time,estimate:,2.619991186
QS3P2,Pad,P1,GFZ,Channel:,j83,Actual,Channel:,11,Trace,Length:,781.47,Time,estimate:,4.032585576
QS3P2,Pad,P1,GFZ,Channel:,j84,Actual,Channel:,12,Trace,Length:,500.14,Time,estimate:,2.580850641
QS3P2,Pad,P1,GFZ,Channel:,j85,Actual,Channel:,13,Trace,Length:,778.37,Time,estimate:,4.016588782
QS3P2,Pad,P1,GFZ,Channel:,j86,Actual,Channel:,14,Trace,Length:,501.575,Time,estimate:,2.588255609
QS3P2,Pad,P1,GFZ,Channel:,j87,Actual,Channel:,15,Trace,Length:,784.325,Time,estimate:,4.047318108
QS3P2,Pad,P1,GFZ,Channel:,j88,Actual,Channel:,16,Trace,Length:,511.965,Time,estimate:,2.641870673
QS3P2,Pad,P1,GFZ,Channel:,j89,Actual,Channel:,17,Trace,Length:,797.81,Time,estimate:,4.116904166
QS3P2,Pad,P1,GFZ,Channel:,j90,Actual,Channel:,18,Trace,Length:,528.465,Time,estimate:,2.727014904
QS3P2,Pad,P1,GFZ,Channel:,j91,Actual,Channel:,19,Trace,Length:,817.935,Time,estimate:,4.220754326
QS3P2,Pad,P1,GFZ,Channel:,j92,Actual,Channel:,20,Trace,Length:,552.515,Time,estimate:,2.85111907
QS3P2,Pad,P1,GFZ,Channel:,j93,Actual,Channel:,21,Trace,Length:,844.74,Time,estimate:,4.359074999
QS3P2,Pad,P1,GFZ,Channel:,j94,Actual,Channel:,22,Trace,Length:,580.775,Time,estimate:,2.996947916
QS3P2,Pad,P1,GFZ,Channel:,j95,Actual,Channel:,23,Trace,Length:,873.615,Time,estimate:,4.508077403
